x,YH2,YO2,YN2,Tadiabatic,pressure,YH2equ,YO2equ,YN2equ,YH2Oequ,YHequ,YOequ,YOHequ,YHO2equ,YH2O2equ
0.0011334373495304354,4.8403867323134174e-06,0.23288894355361178,0.7671062160596559,300.57512023660587,101324.99999999983,2.0652132893720066e-45,0.23285053018688137,0.767106216059655,4.325375346359507e-05,2.9784760855461413e-59,1.4162277707574638e-41,1.0562517609327525e-28,1.9082421144678598e-27,1.4118597406883446e-26
0.0011580772919115316,5.843368050369552e-06,0.23288474247415572,0.7671094141577939,300.6942801195486,101325.00000000032,2.5907029972040108e-45,0.23283836943574263,0.7671094141577953,5.2216406462101765e-05,3.4532996133389614e-59,1.473281340462263e-41,1.1900022174159898e-28,2.141403743482081e-27,1.733176854742852e-26
0.001182717234292628,7.054151750944474e-06,0.23287967099531695,0.7671132748529321,300.83812291728003,101325.00000000016,3.275700604110359e-45,0.23282368916304363,0.7671132748529318,6.303598402440112e-05,4.0484197038304525e-59,1.5451592348034e-41,1.3476321278452316e-28,2.4135332786258962e-27,2.1349631395652475e-26
0.0012073571766737245,8.515779249420947e-06,0.23287354883417027,0.7671179353865802,301.01175874710316,101325.00000002426,4.1814566073086396e-45,0.23280596750867535,0.767117935386511,7.609710481359869e-05,4.809864296871632e-59,1.6365127957993545e-41,1.5356683110164258e-28,2.7345411269459566e-27,2.64082905659601e-26
0.001231997119054821,1.0280201471712028e-05,0.2328661583894866,0.7671235614090417,301.2213544286666,101325.00000002013,5.3992386770249175e-45,0.23278457458822918,0.7671235614089841,9.186400278682197e-05,5.807104464934506e-59,1.753855189727003e-41,1.7631034242776357e-28,3.1178614454445105e-27,3.282922016719054e-26
0.0012566370614359175,1.241012058827981e-05,0.23285723702746064,0.7671303528519511,301.47435142510557,101325.0000000165,7.068594678763949e-45,0.23275875016273812,0.7671303528519058,0.00011089698535615518,7.148036328464125e-59,1.9065144536774163e-41,2.0425603920145543e-28,3.582021926541018e-27,4.105753864617352e-26
0.0012812770038170137,1.4981211309814142e-05,0.23284646777760978,0.7671385510110804,301.77972847298975,101325.00000001225,9.409038345983484e-45,0.23272757670631375,0.7671385510110469,0.00013387228263925355,9.005706624598027e-59,2.108192219367273e-41,2.3921208022553953e-28,4.153054720422483e-27,5.17209992141321e-26
0.0013059169461981102,1.8084799440530466e-05,0.2328334681134074,0.767148447087152,302.1483179451931,101325.00000000863,1.2776886384053706e-44,0.2326899469297563,0.7671484470871319,0.0001616059831117854,1.1667899898376935e-58,2.3795936181717853e-41,2.8382687874977383e-28,4.868284219182034e-27,6.572288295586012e-26
0.0013305568885792066,2.1831091047294458e-05,0.23281777642661106,0.7671603924823417,302.5931867664371,101325.0000000049,1.7771044358225844e-44,0.23264452462817028,0.7671603924823293,0.00019508288950046245,1.5633271620735624e-58,2.753020064953781e-41,3.4207636689843325e-28,5.782428477993037e-27,8.439171542726702e-26
0.001355196830960303,2.6353064311201875e-05,0.23279883572588433,0.7671748112098045,303.1300948000945,101325.00000000297,2.5438131956810105e-44,0.23258969749378866,0.7671748112097964,0.0002354912964148317,2.1807108052385484e-58,3.2807033402653694e-41,4.2009543328869335e-28,6.977701197722259e-27,1.0972873018024747e-25
0.0013798367733413996,3.181115842313587e-05,0.23277597399692684,0.7671922148446501,303.77804609381974,101325.00000000195,3.768880358056239e-44,0.23252352026497866,0.7671922148446473,0.0002842648903739858,3.192260929009732e-58,4.050590114385096e-41,5.276450984912923e-28,8.58105058134472e-27,1.448283039642596e-25
0.0014044767157224958,3.8398920377432166e-05,0.2327483805503598,0.7672132205292628,304.5599512582226,101325.00000000154,5.818688945703779e-44,0.23244364626111494,0.7672132205292622,0.0003431332096228026,4.950585707873475e-58,5.217707204988672e-41,6.807994632121013e-28,1.07945728489855e-26,1.946140889633896e-25
0.0014291166581035923,4.6349801887864696e-05,0.2327150775522185,0.7672385726458937,305.5034226016374,101325.00000000068,9.435992118293493e-44,0.2323472449726533,0.7672385726458932,0.00041418238145346357,8.224799031118907e-58,7.069944931485955e-41,9.070731508291262e-28,1.3951175660805e-26,2.671711307716191e-25
0.0014537566004846887,5.594533563022059e-05,0.23267488577700882,0.767269168887361,306.64172749011925,101325.00000000256,1.6224655374146545e-43,0.23223090292743526,0.7672691688873542,0.0004999281852105782,1.4832490316578542e-57,1.0174696991268735e-40,1.25566324849605e-27,1.8620672709514007e-26,3.7624546668011575e-25
0.0014783965428657852,6.7524963368952e-05,0.23262638344169498,0.7673060915949361,308.01492976085393,101325.00000001861,2.9906011239732734e-43,0.2320905045285226,0.7673060915948695,0.000603403876607922,2.948519715975738e-57,1.5729094401891986e-40,1.818974743294042e-27,2.5821291440476198e-26,5.461251504152754e-25
0.0015030364852468817,8.14978389924527e-05,0.23256785676760142,0.7673506453934061,309.6712538700238,101324.99999999967,5.985230732044024e-43,0.23192108894714616,0.7673506453934049,0.0007282656594488783,6.577502393202184e-57,2.6464689187342285e-40,2.780502089028447e-27,3.7462874911933747e-26,8.21599207046362e-25
0.001527676427627978,9.835698770070933e-05,0.23249724067335353,0.7674044023389457,311.6687117253897,101325.00000000189,1.3198813658851407e-42,0.231716678448043,0.7674044023389394,0.0008789192130178112,1.6808845332571221e-56,4.920238170642968e-40,4.528314154741496e-27,5.732845433899387e-26,1.28928404059085e-24
0.0015523163700090744,0.0001186962689640959,0.23241204772396537,0.7674692560070705,314.07703766841223,101325.00000000013,3.261491866687538e-42,0.2314700727204141,0.7674692560070719,0.0010606712725139582,5.037930829279659e-56,1.028407303958912e-39,7.943824865629834e-27,9.33862384164598e-26,2.125792048947089e-24
0.0015769563123901708,0.00014323066536442002,0.23230928314916383,0.7675474861854718,316.9799825141708,101325.00000000343,9.203411417570377e-42,0.23117260288370117,0.7675474861854568,0.0012799109308420978,1.818527146063613e-55,2.4641068404365368e-39,1.5197438139558347e-26,1.6362138254213155e-25,3.713104258201542e-24
0.0016015962547712673,0.00017282050124794483,0.23218534340133376,0.7676418360974183,320.47802239255475,101325.00000000003,3.0287164174975176e-41,0.23081383784604323,0.7676418360974181,0.0015443260565387341,8.141758477499521e-55,6.915914907337658e-39,3.214504673116184e-26,3.119101528140673e-25,6.93334249928538e-24
0.0016262361971523637,0.00020850028225625241,0.23203589535849203,0.7677556043592517,324.6915414905064,101324.99999999983,1.1892557388907471e-40,0.23038123463636,0.7677556043592518,0.0018631610043880573,4.668178018324788e-54,2.3277546699175286e-38,7.630239525689055e-26,6.550400686540449e-25,1.3977211776952306e-23
0.00165087613953346,0.0002515129353523815,0.23185573290679004,0.7678927541578575,329.7645483089692,101325.00000000022,5.708631841643345e-40,0.22985972325763418,0.7678927541578554,0.0022475225845104067,3.5460792651617774e-53,9.63246530426795e-38,2.0649551916999167e-25,1.5356286082193686e-24,3.0739836583000984e-23
0.0016755160819145565,0.00030335031216326277,0.23163860728854055,0.7680580423992962,335.86898062476547,101325.0000000002,3.434273214677008e-39,0.22923121559990134,0.7680580423992945,0.0027107420008042255,3.695203051001022e-52,5.0273095628396175e-37,6.475481281752822e-25,4.073262688866906e-24,7.45444536181725e-23
0.001700156024295653,0.00036580088532783334,0.23137702732167875,0.7682571717929934,343.20964181608247,101325.00000000001,2.653211259424999e-38,0.2284740271409455,0.7682571717929926,0.003268801066062099,5.465390731156702e-51,3.392960455049766e-36,2.3906356019142896e-24,1.238639915941545e-23,2.0140579271282094e-22
0.0017247959666767494,0.00044100560099298027,0.23106202545644847,0.7684969689425586,352.02978581422974,101325.00000001282,2.6918088359500984e-37,0.22756219975689068,0.7684969689425031,0.00394083130060625,1.1837201294459371e-49,3.029582544596621e-35,1.0542318321975108e-23,4.3699647248248574e-23,6.120197080289896e-22
0.0017494359090578458,0.0005315228249504716,0.23068288574253698,0.7687855914325126,362.61732259656293,101325.00000000159,3.6527268562915554e-36,0.22646471427607717,0.7687855914325126,0.004749694291410292,3.8514981275728084e-48,3.6463072700388836e-34,5.619456829007996e-23,1.8060326697129732e-22,2.107654555266497e-21
0.001774075851438942,0.0006404031976102591,0.23022683029213792,0.7691327665102519,375.31154034669424,101325.00000000464,6.709964023025845e-35,0.22514458289206263,0.7691327665102443,0.005722650597693117,1.914364090100534e-46,5.987575983304577e-33,3.6486937750094317e-22,8.796644851035274e-22,8.265126876581927e-21
0.0017987157938200386,0.0007712749406120485,0.22967866196536624,0.7695500630940217,390.5101188411966,101325.00000001714,1.674042750111088e-33,0.2235578148548482,0.769550063093996,0.006892122051155753,1.4599347375923341e-44,1.345470880386644e-31,2.891342588008718e-21,5.055071695207485e-21,3.6939684552182775e-20
0.001823355736201135,0.0009284396613653697,0.22902036308413481,0.7700511972544998,408.67601940935253,101325.00000006382,5.627429711464009e-32,0.22165225487876822,0.770051197254409,0.008296547866822908,1.689010667442388e-42,4.1018419047741534e-30,2.781075030085692e-20,3.4096016022427665e-20,1.8739635279896842e-19
0.0018479956785822315,0.001116977881777774,0.2282306534153749,0.7706523687028473,430.3435505112783,101325.00000027582,2.49573140282424e-30,0.21936630364849097,0.7706523687025554,0.009981327648953672,2.8773156408456493e-40,1.6592107519039044e-28,3.201455807892924e-19,2.665666528533222e-19,1.0685142734809222e-18
0.001872635620963328,0.001342862245334921,0.22728451599277397,0.7713726217618911,456.122489807731,101325.00000147993,1.4096143042471392e-28,0.21662754522812822,0.7713726217609933,0.011999833010878482,6.867518408013578e-38,8.581693798407822e-27,4.308252618065276e-18,2.3668009040595763e-18,6.73888231761961e-18
0.0018972755633444242,0.0016130744744144896,0.22615270723031433,0.7722342182952712,486.6985660070959,101324.99999999993,9.651300191496808e-27,0.21335132899809364,0.772234218295271,0.014414452706635307,2.1424719835863516e-35,5.390068673198165e-25,6.559065637518635e-17,2.3202217390830012e-17,4.5981896836361366e-17
0.0019219155057255207,0.0019357194764756881,0.22480127897800847,0.7732630015455159,522.8278846561168,101325.00000000065,7.530905887950297e-25,0.2094393861684178,0.7732630015455145,0.01729761228606607,8.010317353516061e-33,3.8546666491223545e-23,1.0843807790450887e-15,2.4250612079176675e-16,3.302831846154196e-16
0.0019465554481066171,0.0023201263509378344,0.22319115544530238,0.7744887182037598,565.3221759120239,101325.00000000022,6.238640741596814e-23,0.20477860510369636,0.7744887182037594,0.02073267669252073,3.2489667439997155e-30,2.914922532360291e-21,1.857304480259562e-14,2.596552815713353e-15,2.4205945595275316e-15
0.0019711953904877136,0.0027769212878880115,0.22127782785813693,0.775945250853975,615.0215168540012,101325.00000000265,5.087206502984602e-21,0.19924014745870008,0.7759452508539703,0.02481460168697153,1.2856054637801196e-27,2.1540623532282826e-19,3.1342457416454294e-13,2.7298053883544975e-14,1.751057943976196e-14
0.00199583533286881,0.0033180514575105982,0.21901125439587604,0.7776706941466134,672.7524705788414,101325.00000001393,3.7883494974730307e-19,0.19267915852589299,0.77767069414659,0.029650147322168367,4.467369526364038e-25,1.4383851225879116e-17,4.9574091092813884e-12,2.701976603648492e-13,1.2099662651768605e-13
0.0020204752752499065,0.003956732199498766,0.21633608139331156,0.7797071864071896,739.2741525033307,101325.00000014644,2.4051128460262804e-17,0.18493540751913243,0.7797071864070104,0.035357406000465996,1.2379603977232398e-22,8.076498575560224e-16,7.019292031792599e-11,2.422474476640843e-12,7.748618331620372e-13
0.0020451152176310028,0.004707282807454576,0.2131923311728001,0.7821003860197453,815.2246826821183,101325.00000036856,1.2293598972054773e-15,0.17583527835538285,0.7821003860193863,0.04206433474558881,2.5248640324370133e-20,3.590493138261805e-14,8.560802716527295e-10,1.904175071412317e-11,4.483026404807036e-12
0.002069755160012099,0.005584810309842249,0.20951672655681056,0.7848984631333472,901.0968733800295,101325.00000000009,4.855395363521074e-14,0.16519560123476495,0.7848984631333485,0.04990592673627141,3.5775783543515455e-18,1.2095026818580928e-12,8.743294552259364e-09,1.28074228176103e-10,2.2988318367007286e-11
0.0020943951023931957,0.006604698127060557,0.20524483267478494,0.7881504691981545,997.2938233909317,101324.99999999994,1.4502523454286774e-12,0.15282983449028897,0.7881504691981541,0.05901962183644783,3.416024378328105e-16,3.0131949684033134e-11,7.361370004875958e-08,7.265398765792488e-10,1.0328660112853049e-10
0.002119035044774292,0.007781860604503599,0.200314179419945,0.7919039599755514,1104.1979386855326,101325.00000000087,3.266205193478674e-11,0.13855699870887447,0.7919039599755529,0.06953852808100085,2.1864968485862924e-14,5.515505663267645e-10,5.08788614653003e-07,3.4569823021677237e-09,4.0474026934881023e-10
0.0021436749871553886,0.009129739267553987,0.19466846572752888,0.7962017950049172,1221.7052247942663,101325.00000000035,5.553223742128337e-10,0.12221337840478087,0.7962017950049171,0.08158192448114124,9.376300040463704e-13,7.384909581049145e-09,2.879072966066354e-06,1.3718312159231612e-08,1.3767130771024973e-09
0.002168314929536485,0.010659046301490302,0.1882628226247121,0.8010781310737976,1349.1757645813307,101325.00000000198,7.195224496199001e-09,0.10366617943213034,0.8010781310737964,0.0952422197732091,2.7178505704461674e-11,7.229386826158598e-08,1.3341020434056014e-05,4.513788875725803e-08,4.0462700352619166e-09
0.002192954871917581,0.012376307643064617,0.18106991562547092,0.8065537767314644,1485.4231114606491,101325.00000001391,7.25243175854372e-08,0.0828274956809196,0.8065537767314485,0.11056727062666709,5.434285395962145e-10,5.182838533598852e-07,5.073338476171538e-05,1.2201612907987602e-07,1.0208474688842047e-08
0.0022175948142986778,0.01428232039487447,0.17308640599229677,0.8126312736128287,1628.6107829449238,101325.00000004654,5.895961747108442e-07,0.059669172330919375,0.8126312736127841,0.12753778693736798,7.735879061931285e-09,2.705399398256627e-06,0.00015817819820123342,2.644434467572575e-07,2.1745828541115884e-08
0.002242234756679774,0.016370708257650763,0.16433900144085975,0.8192902903014895,1776.1854743326696,101325.00000014642,4.180314284490903e-06,0.0342580204879591,0.819290290301383,0.146040604226584,8.279570607078545e-08,9.844596649294259e-06,0.0003965174604517619,4.228243230222305e-07,3.6992659203092924e-08
0.0022668746990608707,0.018626816967519978,0.15488908270257956,0.8264841003299005,1924.2494525574775,101324.99999999975,3.8983494503717606e-05,0.0070547347444091125,0.8264841003298997,0.16574404696096937,8.277456070889161e-07,1.698704126947703e-05,0.0006600099731171539,2.7588337189881075e-07,3.3826852604044554e-08
0.002291514641441967,0.021027215201228994,0.1448347940289737,0.8341379907697973,1864.4016962058374,101325.00000000044,0.0027750696014634765,5.067258041796099e-07,0.8341379907697978,0.16303785765201956,4.502775234293526e-06,8.763760798318223e-08,4.3984454299658125e-05,1.618638117682605e-10,2.2190911653692417e-10
0.002316154583823063,0.023540031089730948,0.13430963367356716,0.8421503352367019,1725.8212398878995,101325.00000007339,0.006614126714532152,5.906726144228089e-09,0.842150335236669,0.15122722592171542,2.195853709882761e-06,2.574214626587928e-09,6.107777435971513e-06,2.7376018639644896e-12,1.2258963195448803e-11
0.00234079452620416,0.02612624795915622,0.12347702656171615,0.8503967254791276,1588.1983534949563,101325.00000002909,0.010566493415628776,9.821981660485562e-11,0.850396725479117,0.13903525285393817,7.244092832881064e-07,7.268206425668798e-11,8.036703453319512e-07,5.370423414266673e-14,7.318509190628227e-13
0.002365434468585256,0.028741915892472596,0.11252106096128286,0.8587370231462446,1453.9805817069641,101325.0000000087,0.014563201377633905,1.3444747931314722e-12,0.8587370231462429,0.1266995096561099,1.7977502633492754e-07,1.464053646534608e-12,8.604214211046616e-08,7.993874946606951e-16,3.55567721870183e-14
0.002390074410966353,0.03134104610842385,0.10163436511036708,0.8670245887812091,1325.2144801492109,101325.00000000185,0.018534282080491547,1.2634218655681147e-14,0.8670245887812096,0.11444108806222827,3.402149895954792e-08,1.8763244819925692e-14,7.054539011732099e-09,7.78194743358934e-18,1.2724603341743386e-15
0.002414714353347449,0.033878798903966924,0.09100475422733671,0.8751164468686964,1203.5601388398288,101325.0000000005,0.022411478302032037,7.384935997447905e-17,0.8751164468686958,0.10247206951582066,4.887313793146038e-09,1.4246277776190226e-16,4.2613751096679765e-10,4.548281111093228e-20,3.1667385993470724e-17
0.0024393542957285453,0.036314505348971314,0.08080257386479063,0.8828829207862381,1090.2699811122739,101325.0000000002,0.026132744154342653,2.5211375745925915e-19,0.8828829207862368,0.09098433451224654,5.287174042792225e-10,6.098108281790002e-19,1.8456462893757753e-11,1.5078665750417957e-22,5.275923075441926e-19
0.002463994238109642,0.038614103115605584,0.07117049721424472,0.8902153996701497,986.1851451363437,101325.00000000029,0.029646059921100365,4.840238218143544e-22,0.8902153996701498,0.0801385403653396,4.284666062775743e-11,1.4272726299472237e-21,5.636556355344447e-13,2.7391036359254133e-25,5.751443817801121e-21
0.0024886341804907382,0.04075170339677318,0.06221696192421445,0.8970313346790124,891.7277967232103,101325.00000000003,0.03291187620252161,5.146348715441269e-25,0.8970313346790117,0.07005678911585275,2.6019279761891812e-12,1.8063630847132922e-24,1.2068342750896426e-14,2.6897505249898787e-28,4.068542825637118e-23
0.002513274122871835,0.04271019203279406,0.05401365222584648,0.9032761557413594,807.0179133220541,101325.00000026693,0.03590404646811981,3.0737893123800905e-28,0.9032761557413612,0.060819797790399,1.1971601582664443e-13,1.2574953157317571e-27,1.830316708139895e-16,1.4503632868776732e-31,1.8899237631739577e-25
0.002537914065252931,0.044480946283278464,0.046596685259963015,0.9089223684567586,731.9842020002612,101324.99999999991,0.03860939696868677,1.0912927742775384e-31,0.9089223684567577,0.05246823457455126,4.294056568250764e-15,5.10797653326286e-31,2.0347886635043987e-18,4.5533995706261077e-35,6.009558788433583e-28
0.0025625540076340274,0.04606287456892562,0.03997063320681569,0.9139664922242587,666.2855188062452,101325.00000000962,0.04102625999645592,2.529565570919999e-35,0.9139664922242635,0.0450072477792805,1.2552704200932162e-16,1.333278446559495e-34,1.7528016837508495e-20,9.165798071112135e-39,1.3997744634341559e-30
0.002587193950015124,0.04746104149254137,0.034114282511956646,0.9184246759955019,609.3331877447821,101325.00000000148,0.04316237322926869,4.3280384806461275e-39,0.9184246759955026,0.038412950775228556,3.165982373230843e-18,2.5356414520326507e-38,1.2573476801095542e-22,1.3416764235249138e-42,2.6083175919804858e-33
0.0026118338923962203,0.048685131406480536,0.02898706937525273,0.9223277992182668,560.3709749314371,101324.99999999987,0.04503253237775933,6.301613009780867e-43,0.922327799218268,0.032639668403972484,7.355834954257826e-20,4.063429490361376e-42,8.1624247031450495e-25,1.6523976191561374e-46,4.3055691147690535e-36
0.002636473834777317,0.04974795271769071,0.024535344606710547,0.9257167026755988,518.5609750573956,101325.00000011941,0.046656306069327455,9.085608847667074e-47,0.9257167026756116,0.02762699125506092,1.6877696167281499e-21,6.405879518766833e-46,5.239053630768896e-27,2.0004469448238532e-50,7.018924488625918e-39
0.0026611137771584133,0.05066411703242134,0.02069790615029039,0.9286379768172883,483.05234255695603,101325.0000070962,0.048056017851239925,1.5077610660841476e-50,0.928637976817348,0.023306005331412076,4.097165648216841e-23,1.1584379850955693e-49,3.6295945870528714e-29,2.778590752708687e-54,1.258911730910318e-41
0.0026857537195395095,0.05144896178698976,0.017410511743986702,0.9311405264690236,453.027791848144,101325.00000109649,0.04925510019088039,3.3107712438605805e-54,0.9311405264690539,0.01960437334006584,1.1216799985452984e-24,2.7708332949218656e-53,2.9439144769701667e-31,5.1111631400372024e-58,2.7464014085203524e-44
0.002710393661920606,0.05211773333317946,0.014609300641737526,0.933272966025083,427.7308969804904,101325.00000020223,0.050276846396881174,1.0846257310771595e-57,0.933272966025097,0.016450187578021667,3.659005206667159e-26,9.909684568838274e-57,2.998099365066347e-33,1.4091988790681776e-61,7.946577275559591e-47
0.0027350336043017024,0.052685013042220626,0.012233197429660926,0.9350817895281185,406.4793707175186,101325.00000004612,0.05114353382362998,5.828718019520116e-61,0.9350817895281245,0.01377467664824538,1.4855303566512301e-27,5.838978876070352e-60,4.0518069427115584e-35,6.423228154655551e-65,3.266215420256655e-49
0.002759673546682799,0.05316435034453913,0.010225449072801422,0.9366102005826594,388.66906414146933,101325.00000001234,0.05187586323092101,5.4926884358910695e-64,0.9366102005826621,0.011513936186416896,7.740931498882732e-29,6.069032005223069e-63,7.555638603389133e-37,5.187033928617256e-68,2.0018091114316865e-51
0.0027843134890638953,0.053568059909432676,0.008534474446702127,0.9378974656438652,373.7722687099716,101325.00000000361,0.05249264891596075,9.433475458583007e-67,0.9378974656438664,0.009609885440172801,5.271294237572486e-30,1.157815388970606e-65,1.9886606688316228e-38,7.72641485104915e-71,1.8819591629751742e-53
0.0028089534314449916,0.05390714118995284,0.007114201331062583,0.9389786574789846,361.3327900487462,101325.00000000054,0.05301069579440198,2.990892046632959e-69,0.9389786574789848,0.008010646726613217,4.720527319264868e-31,4.108964705080879e-68,7.44517401515603e-40,2.1524477975433938e-73,2.740672751450718e-55
0.0028335933738260883,0.054191283771716774,0.005924044005749098,0.9398846722225341,350.9594086080875,101325.00000000227,0.05344480757222897,1.7349683616205546e-71,0.9398846722225134,0.006670520205257667,5.539307289931249e-32,2.6891154246735483e-70,3.9454034720204377e-41,1.111874794286826e-75,6.146158124544275e-57
0.0028582333162071845,0.05442892883377917,0.004928645816282682,0.9406424253499381,342.3187446140652,101325.00000000912,0.05380788064541118,1.794364469116471e-73,0.9406424253498558,0.005549694004733016,8.421862806436555e-33,3.1621834127177505e-72,2.91623219987684e-42,1.0376171114887536e-77,2.084385448706859e-58
0.002882873258588281,0.054627363975402354,0.004097481983194657,0.9412751540414029,335.1281445774558,101325.0000000002,0.054111048975832444,3.1857501139041424e-75,0.9412751540413992,0.0046137969827686415,1.631425072009883e-33,6.43080186780488e-74,2.9420632140381417e-43,1.683367287042453e-79,1.0407148336217266e-59
0.0029075132009693774,0.05479283484691431,0.0034043920259155132,0.9418027731271702,329.1489447993083,101325.0000000003,0.05436385464038568,9.278927631328872e-77,0.9418027731271691,0.0038333722324453098,3.9460432981343884e-34,2.1603452920316676e-75,3.94707726496733e-44,4.533292363911045e-81,7.407144674822677e-61
0.0029321531433504737,0.05493066210921525,0.0028270898671294187,0.9422422480236553,324.18029863996225,101325.00000000065,0.05457442652123283,4.221577715348009e-78,0.9422422480236488,0.0031833254551184853,1.1659551454673049e-34,1.1407821621078212e-76,6.846269376700532e-45,1.9275491896166846e-82,7.256822150356336e-62
0.0029567930857315704,0.05504535619701781,0.002346683136392502,0.9426079606665897,320.053647448488,101325.00000000966,0.05474965564054231,2.854597818737009e-79,0.9426079606665015,0.0026423836929560874,4.1158849740451474e-35,9.00376016544694e-78,1.4919813808740496e-45,1.2299330274387044e-83,9.444705548317424e-63
0.0029814330281126666,0.05514072529126609,0.0019472209177293538,0.9429120537910045,316.6278489881848,101325.0000000014,0.05489536012030802,2.7336762740711974e-80,0.9429120537909922,0.002192586088699782,1.6986954437528055e-35,1.0114464976053214e-78,3.973196974224402e-46,1.1209912974165727e-84,1.5775551881310385e-63
0.0030060729704937633,0.05521997399282641,0.001615280445808269,0.9431647455613653,313.7849379960288,101325.00000000065,0.05501643593552519,3.5431143269571275e-81,0.9431647455613611,0.0018188185031139082,8.031699258864403e-36,1.544514918502077e-79,1.2596336726412029e-46,1.3931904536944133e-85,3.273680144211346e-64
0.0030307129128748595,0.05528579161668853,0.0013395972775624891,0.9433746111057489,311.4264718890726,101325.00000000102,0.055116991809727595,5.96213292902403e-82,0.9433746111057422,0.0015083970845301367,4.270093314519337e-36,3.0736976504006543e-80,4.641697404410362e-47,2.26265243029335e-86,8.192376730936092e-65
0.003055352855255956,0.055340429959235264,0.0011107395568319166,0.9435488304839328,309.47040435486105,101325.0000000026,0.055200468027452626,1.2547463090989853e-82,0.9435488304839142,0.0012507014886331156,2.5102413362361402e-36,7.6750180220216e-81,1.9457331845340009e-47,4.621582831835989e-87,2.406955010737314e-65
0.0030799927976370525,0.05538577096770639,0.0009208245745930825,0.9436934044577006,307.84842645354183,101324.99999999953,0.055269739819361015,3.1949342882168387e-83,0.9436934044577006,0.001036855722938463,1.6076152148718732e-36,2.32517332614274e-81,9.102825145310643e-48,1.147602028148142e-87,8.107706661121843e-66
0.0031046327400181487,0.05542338506813692,0.0007632744570268479,0.9438133404748362,306.5037161118378,101325.00000000228,0.05532720647538885,9.561605714257263e-84,0.9438133404748333,0.0008594530497778217,1.107090272754259e-36,8.298872176173741e-82,4.6741503708786293e-48,3.362948981159545e-88,3.066715015072322e-66
0.0031292726823992454,0.055454581066508905,0.0006326071499572955,0.9439128117835338,305.3890406376804,101325.00000000134,0.05537486758352149,3.2798538542765353e-84,0.9439128117835345,0.0007123206329441457,8.106210101741414e-37,3.401769103254091e-82,2.5964360082245993e-48,1.1334406070024794e-88,1.2792953782713888e-66
0.0031539126247803416,0.0554545810665089,0.0006326071499573084,0.9439128117835338,305.3890406376807,101325.00000000135,0.05537486758352148,3.279853854278119e-84,0.9439128117835344,0.0007123206329442569,8.106210101742104e-37,3.4017691032552506e-82,2.5964360082252632e-48,1.1334406070030268e-88,1.2792953782719338e-66
0.003178552567161438,0.05542338506813692,0.0007632744570268479,0.9438133404748362,306.5037161118378,101325.00000000228,0.05532720647538885,9.561605714257263e-84,0.9438133404748333,0.0008594530497778217,1.107090272754259e-36,8.298872176173741e-82,4.6741503708786293e-48,3.362948981159545e-88,3.066715015072322e-66
0.0032031925095425346,0.05538577096770638,0.0009208245745930955,0.9436934044577006,307.84842645354405,101325.0,0.05526973981936061,3.194934288223444e-83,0.9436934044577003,0.0010368557229388533,1.6076152148728664e-36,2.3251733261467547e-81,9.102825145320923e-48,1.1476020281505472e-87,8.107706661135379e-66
0.003227832451923631,0.055340429959235264,0.0011107395568319166,0.9435488304839328,309.47040435486105,101325.0000000026,0.055200468027452626,1.2547463090989853e-82,0.9435488304839142,0.0012507014886331156,2.5102413362361402e-36,7.6750180220216e-81,1.9457331845340009e-47,4.621582831835989e-87,2.406955010737314e-65
0.0032524723943047275,0.05528579161668852,0.0013395972775625022,0.9433746111057489,311.42647188907347,101325.00000000114,0.05511699180972732,5.962132929027571e-82,0.9433746111057424,0.0015083970845302175,4.270093314520356e-36,3.073697650402479e-80,4.6416974044119305e-47,2.2626524302946935e-86,8.19237673093956e-65
0.0032771123366858237,0.05521997399282641,0.0016152804458082818,0.9431647455613653,313.7849379960302,101325.00000000026,0.05501643593552554,3.543114326960675e-81,0.9431647455613603,0.0018188185031140745,8.031699258867422e-36,1.5445149185034912e-79,1.2596336726419094e-46,1.3931904536958475e-85,3.273680144213972e-64
0.00330175227906692,0.05514072529126609,0.0019472209177293538,0.9429120537910045,316.6278489881848,101325.0000000014,0.05489536012030802,2.7336762740711974e-80,0.9429120537909922,0.002192586088699782,1.6986954437528055e-35,1.0114464976053214e-78,3.973196974224402e-46,1.1209912974165727e-84,1.5775551881310385e-63
0.0033263922214480167,0.05504535619701781,0.002346683136392515,0.9426079606665897,320.053647448488,101325.00000000981,0.0547496556405425,2.854597818736684e-79,0.9426079606665015,0.0026423836929559364,4.1158849740451474e-35,9.003760165446428e-78,1.491981380873965e-45,1.229933027438565e-83,9.444705548316352e-63
0.003351032163829113,0.05493066210921525,0.0028270898671294187,0.9422422480236553,324.18029863996225,101325.00000000065,0.05457442652123283,4.221577715348009e-78,0.9422422480236488,0.0031833254551184853,1.1659551454673049e-34,1.1407821621078212e-76,6.846269376700532e-45,1.9275491896166846e-82,7.256822150356336e-62
0.0033756721062102096,0.0547928348469143,0.0034043920259155262,0.9418027731271702,329.1489447993095,101325.00000000073,0.05436385464038577,9.278927631335168e-77,0.9418027731271691,0.0038333722324452963,3.946043298135498e-34,2.1603452920331335e-75,3.94707726496883e-44,4.533292363914121e-81,7.40714467482623e-61
0.003400312048591306,0.054627363975402354,0.00409748198319467,0.9412751540414029,335.1281445774558,101325.0000000002,0.054111048975832444,3.1857501139041424e-75,0.9412751540413992,0.0046137969827686415,1.631425072009883e-33,6.43080186780488e-74,2.9420632140381417e-43,1.683367287042453e-79,1.0407148336217266e-59
