VARIABLES = "X" "temp" "u" "rho" "H2" "H" "AR" "N2" "HE" "O" "OH" "HCO" "HO2" "H2O" "CO" "O2" "H2O2" "CO2"
ZONE I=2403, F=POINT
0.35981 100 4.25818 0.251988 0.295775 8.7065e-26 5.23612e-16 0.556338 5.22932e-15 1.3061e-15 2.18038e-16 2.38863e-35 2.26202e-14 2.17394e-15 1.46762e-15 0.147887 8.59704e-16 4.75284e-16
0.364095 100 4.25818 0.251988 0.295775 8.52933e-26 5.23612e-16 0.556338 5.22932e-15 1.30609e-15 2.13601e-16 2.34002e-35 2.26187e-14 2.17839e-15 1.46762e-15 0.147887 8.62647e-16 4.75284e-16
0.36838 100 4.25818 0.251988 0.295775 8.35577e-26 5.23612e-16 0.556338 5.22932e-15 1.30607e-15 2.09255e-16 2.2924e-35 2.26171e-14 2.18275e-15 1.46762e-15 0.147887 8.6559e-16 4.75284e-16
0.372665 100 4.25818 0.251988 0.295775 8.18576e-26 5.23612e-16 0.556338 5.22932e-15 1.30606e-15 2.04997e-16 2.24576e-35 2.26154e-14 2.18702e-15 1.46762e-15 0.147887 8.68533e-16 4.75284e-16
0.37695 100 4.25818 0.251988 0.295775 8.01922e-26 5.23612e-16 0.556338 5.22932e-15 1.30604e-15 2.00826e-16 2.20007e-35 2.26137e-14 2.19121e-15 1.46762e-15 0.147887 8.71475e-16 4.75284e-16
0.381235 100 4.25818 0.251988 0.295775 7.85607e-26 5.23612e-16 0.556338 5.22932e-15 1.30603e-15 1.9674e-16 2.15531e-35 2.26119e-14 2.19531e-15 1.46762e-15 0.147887 8.74416e-16 4.75284e-16
0.38552 100 4.25818 0.251988 0.295775 7.69626e-26 5.23612e-16 0.556338 5.22932e-15 1.30601e-15 1.92738e-16 2.11147e-35 2.261e-14 2.19933e-15 1.46762e-15 0.147887 8.77358e-16 4.75284e-16
0.389805 100 4.25818 0.251988 0.295775 7.53972e-26 5.23612e-16 0.556338 5.22932e-15 1.306e-15 1.88818e-16 2.06852e-35 2.2608e-14 2.20326e-15 1.46762e-15 0.147887 8.80298e-16 4.75284e-16
0.394089 100 4.25818 0.251988 0.295775 7.38637e-26 5.23612e-16 0.556338 5.22932e-15 1.30598e-15 1.84978e-16 2.02645e-35 2.26059e-14 2.20712e-15 1.46762e-15 0.147887 8.83238e-16 4.75284e-16
0.398374 100 4.25818 0.251988 0.295775 7.23616e-26 5.23612e-16 0.556338 5.22932e-15 1.30597e-15 1.81216e-16 1.98524e-35 2.26037e-14 2.21089e-15 1.46762e-15 0.147887 8.86177e-16 4.75284e-16
0.402658 100 4.25818 0.251988 0.295775 7.08904e-26 5.23612e-16 0.556338 5.22932e-15 1.30595e-15 1.77532e-16 1.94488e-35 2.26015e-14 2.21459e-15 1.46762e-15 0.147887 8.89116e-16 4.75284e-16
